ID,V1,V1,V2,FEMALE,NUMVEH,VEH3MORE,AGE18_29,AGE30_64,AGE65,LESS100,OVER100,LESS250,OVER250,UNO,SERO,DRIVE,SAFE,TECH,IFVEH,MOB,REGVEH,AV,SAV
1554,0,-0.966394878,-1.680328364,0,2,0,1,0,0,1,0,0,0,1,0,0.071950487,0.851731466,0.892031776,1,-1.355856255,1,0,0
1555,0,0.476945919,-0.219521663,0,2,0,0,1,0,0,1,0,1,1,0,-0.076937996,-0.018799568,0,1,-0.41806988,0,1,0
1556,0,0.441161408,-1.082757176,0,2,0,0,1,0,0,1,1,0,1,0,-0.168975902,0.333678047,-1.15177849,1,0.500793977,0,1,0
1557,0,-1.835848607,-1.062980199,0,2,0,1,0,0,0,1,1,0,1,0,0.738480703,-0.295515023,-1.664551003,1,-1.588128378,1,0,0
1558,0,0.56973022,0.288236659,1,3,1,1,0,0,1,0,0,0,1,0,-1.363392475,0.672247047,1.144778138,1,-0.135910074,0,1,0
1559,0,0.073937713,-1.553334366,1,1,0,1,0,0,1,0,0,0,1,0,-0.764286405,0.575686601,0.505632443,1,-0.215686249,0,1,0
1560,0,0.33638675,-0.940511866,1,2,0,1,0,0,1,0,0,0,1,0,-1.201308855,1.225007367,-0.133513252,1,-1.124775545,0,1,0
1561,0,-1.133380603,0.184410326,1,0,0,1,0,0,1,0,0,0,1,0,-1.550692371,0.347586663,-0.259886433,0,-0.912502616,0,0,1
1562,0,-0.578830965,-0.481310981,1,1,0,1,0,0,1,0,0,0,1,0,1.112477979,-0.986833783,0.505632443,1,0.359714073,1,0,0
1563,0,0.178446061,-0.368010373,1,1,0,0,0,1,1,0,0,0,1,0,-1.384210669,-0.516725292,-0.899032127,1,0.500793977,0,1,0
1564,0,-0.766526552,-1.569384128,1,3,1,1,0,0,0,1,1,0,1,0,0.696272833,-0.986833783,0.379259262,1,0.683178415,1,0,0
1565,0,0.227693568,0.387828497,1,5,1,1,0,0,0,1,1,0,1,0,-0.206784798,-0.164247676,-1.025405309,1,0.127441951,1,0,0
1566,0,-0.616281623,1.22077562,1,0,0,1,0,0,1,0,0,0,1,0,-1.280151624,1.467015921,0.505632443,0,-0.680230493,0,0,1
1567,0,-0.336600601,-1.115560552,1,3,1,1,0,0,1,0,0,0,1,0,-0.626816545,-0.032980329,-0.259886433,1,-0.185797758,1,0,0
1568,0,0.606090696,-0.280534761,0,8,1,1,0,0,0,1,1,0,1,0,0.184805697,-0.274716738,0.379259262,1,0.824258318,0,1,0
1569,0,2.392123654,-0.314636989,1,0,0,0,1,0,1,0,0,0,1,0,0.375902049,-0.6621734,-0.512632795,0,-1.991368894,0,1,0
1570,0,-1.556418294,-0.289410268,0,0,0,0,0,1,1,0,0,0,1,0,0.762522982,-1.367400776,-0.259886433,0,0.006361241,1,0,0
1571,0,-1.186694944,0.836673295,1,1,0,0,1,0,1,0,0,0,1,0,-1.46745152,1.225007367,0.505632443,1,-1.528016061,0,0,1
1572,0,0.853460132,0.668540453,1,1,0,1,0,0,1,0,0,0,1,0,-0.194192178,-0.434073462,-0.259886433,1,0.359714073,0,1,0
1573,0,1.61501769,0.811972599,1,3,1,0,1,0,1,0,0,0,1,0,0.184805697,-0.452806115,0.505632443,1,0.824258318,0,1,0
1574,0,0.939355699,-0.231613043,0,2,0,0,0,1,0,1,1,0,1,0,-0.002494199,0.195119608,0.379259262,1,0.683178415,0,1,0
1575,0,-1.36774667,-0.600712625,0,5,1,1,0,0,1,0,0,0,1,0,-0.202386716,-1.242750953,0.505632443,1,0.450906293,1,0,0
1576,0,1.662909667,1.717926039,1,4,1,1,0,0,1,0,0,0,1,0,0.659035417,0.187157927,-0.512632795,1,0.733066099,0,1,0
1577,0,-0.690280183,-0.079713298,1,1,0,1,0,0,1,0,0,0,1,0,0.29705928,0.527071083,0.639285413,1,-0.7702313,1,0,0
1578,0,-0.141291238,-0.752130454,0,3,1,0,1,0,1,0,0,0,1,0,1.491475854,-0.530906053,0,1,0.965338221,1,0,0
1579,0,0.16321882,-0.396143408,0,1,0,0,1,0,1,0,0,0,1,0,0.567600028,-0.986833783,-1.790924184,1,0.591986196,1,0,0
1580,0,-0.027200301,-1.409047163,1,1,0,1,0,0,1,0,0,0,1,0,-0.49814374,0.160412707,-0.259886433,1,-0.7702313,0,1,0
1581,0,-0.49572936,0.745267778,1,3,1,1,0,0,1,0,0,0,1,0,0.013925913,0.333678047,-1.025405309,1,-0.599262907,0,0,1
1582,0,2.171591854,-0.035840692,0,2,0,0,0,1,1,0,0,0,1,0,0.904962405,0.527071083,-0.639005976,1,0.500793977,0,1,0
1583,0,0.482448379,-0.523408477,0,2,0,0,1,0,0,1,1,0,1,0,1.175503152,-1.125392222,0.379259262,1,-0.043526443,1,0,0
1584,0,0.242766624,0.793600828,0,0,0,1,0,0,1,0,0,0,1,0,-0.547973776,0.091669494,-0.899032127,0,-0.386989977,0,0,1
1585,0,0.100337632,1.904752474,1,2,0,1,0,0,0,1,0,1,1,0,-0.477325546,-0.544814669,-0.259886433,1,-0.881422713,0,0,1
1586,0,0.464311791,0.779059473,1,1,0,1,0,0,1,0,0,0,1,0,-0.168975902,-0.164247676,-0.899032127,1,-0.024718662,0,0,1
1587,0,-0.470966267,-1.009024682,1,2,0,0,1,0,1,0,0,0,1,0,1.220935106,-1.367400776,-0.386259614,1,0.09755346,1,0,0
1588,0,0.017728418,0.126123214,1,1,0,1,0,0,1,0,0,0,1,0,-0.930768107,-0.101723543,0.379259262,1,-0.295797758,0,1,0
1589,0,-0.448814507,-1.149413455,1,5,1,0,0,1,1,0,0,0,1,0,1.241753301,-1.111483606,-0.639005976,1,0.268521854,1,0,0
1590,0,-0.209477118,-0.928598954,1,0,0,1,0,0,1,0,0,0,1,0,0.59661276,-1.125392222,-0.133513252,0,-0.952615739,1,0,0
1591,0,1.61253342,0.185312754,0,1,0,1,0,0,1,0,0,0,1,0,-0.119145865,0.091669494,1.144778138,1,0.965338221,0,1,0
1592,0,-0.114743644,0.61456931,1,3,1,1,0,0,0,1,1,0,1,0,0.517769992,-0.170865201,0.379259262,1,-0.53915059,0,0,1
1593,0,0.786368084,0.014326718,1,2,0,0,1,0,1,0,0,0,1,0,0.026518533,0.07915592,0.505632443,1,0.268521854,0,1,0
1594,0,0.565930525,0.138943785,0,1,0,1,0,0,1,0,0,0,1,0,0.29705928,0.527071083,0.252886081,1,-0.7702313,0,1,0
1595,0,-2.044045763,-3.196959118,0,1,0,0,1,0,1,0,0,0,1,0,-0.493745658,1.14964663,0.379259262,1,-0.054607153,1,0,0
1596,0,-0.203746967,0.483237466,1,3,1,0,1,0,0,1,1,0,1,0,0.401118326,0.548992267,0.1265129,1,-0.013637952,1,0,0
1597,0,-0.558822926,1.154111963,0,2,0,0,0,1,0,1,1,0,1,0,-0.472927464,1.716315566,0.379259262,1,-0.488071494,0,0,1
1598,0,0.084600909,-0.816171691,1,3,1,1,0,0,1,0,0,0,1,0,-0.626816545,1.225007367,-0.259886433,1,-0.398070687,0,1,0
1599,0,-0.735139442,-1.208016646,1,2,0,0,0,1,0,1,1,0,1,0,1.757618519,-0.855566436,0.379259262,1,0.733066099,1,0,0
1600,0,-0.308286297,-1.526740944,1,1,0,1,0,0,1,0,0,0,1,0,0.076348569,0.077760877,-0.259886433,1,0.09755346,1,0,0
1601,0,0.531145053,2.732338845,1,2,0,1,0,0,1,0,0,0,1,0,0.783912657,-0.855566436,-0.899032127,1,-0.881422713,0,0,1
1602,0,2.317514681,1.71339539,1,1,0,1,0,0,1,0,0,0,1,0,-1.550692371,1.321567813,-0.772658946,1,0.146249732,0,1,0
1603,0,0.601100592,-1.732377304,1,1,0,1,0,0,1,0,0,0,1,0,-0.951586302,0.644429814,1.018404957,1,0.168746487,0,1,0
1604,0,-0.918738549,-0.395778207,0,3,1,0,1,0,0,1,1,0,1,0,-0.868345451,0.762462113,0.505632443,1,0.793178415,1,0,0
1605,0,0.42858591,0.561366751,1,1,0,1,0,0,1,0,0,0,1,0,0.912585462,-1.367400776,-0.772658946,1,0.268521854,1,0,0
1606,0,-0.581041701,0.62807629,1,1,0,0,1,0,1,0,0,0,1,0,0.380300131,0.377071083,0.379259262,1,0.450906293,1,0,0
1607,0,-0.595001552,-0.764744038,1,2,0,0,1,0,1,0,0,0,1,0,0.447121761,-1.517400776,0.1265129,1,-0.013637952,1,0,0
1608,0,0.523203107,-0.442176501,0,2,0,1,0,0,0,1,1,0,1,0,-0.743468211,0.575686601,0.505632443,1,0.268521854,0,1,0
1609,0,0.630477419,-0.234412334,1,4,1,0,1,0,1,0,0,0,1,0,1.395611346,-1.367400776,-1.790924184,1,0.965338221,1,0,0
1610,0,-0.544214036,-0.173173385,1,1,0,0,1,0,1,0,0,0,1,0,0.193000235,-1.136833783,0.1265129,1,0.450906293,1,0,0
1611,0,1.017602939,-0.835640731,0,3,1,1,0,0,1,0,0,0,1,0,-0.368868418,-0.004890952,-0.386259614,1,-0.013637952,0,1,0
1612,0,0.299555694,-0.223436358,1,4,1,1,0,0,0,1,1,0,1,0,-1.46745152,1.038905423,-0.259886433,1,-1.496936158,0,1,0
1613,0,0.768271235,0.93658933,1,1,0,0,1,0,1,0,0,0,1,0,0.15958942,-0.63890806,0.252886081,1,1.075338221,0,1,0
1614,0,-1.47593939,-0.071603828,1,4,1,1,0,0,0,1,1,0,1,0,-0.031506041,-0.544814669,0.379259262,1,-1.375855448,1,0,0
1615,0,-1.202358128,-0.622934806,1,0,0,1,0,0,1,0,0,0,1,0,-0.277433029,-0.986833783,-1.15177849,0,-0.366990784,1,0,0
1616,0,-0.778228847,-0.525705443,1,0,0,1,0,0,1,0,0,0,1,0,0.375902049,-1.111483606,-1.025405309,0,-0.154717855,1,0,0
1617,0,0.898722031,-0.892250858,1,3,1,0,1,0,1,0,0,0,1,0,-1.46745152,1.082298459,0.505632443,1,-0.366990784,0,1,0
1618,0,-1.855097187,-0.84246318,0,1,0,0,1,0,1,0,0,0,1,0,1.220935106,0.160412707,-1.025405309,1,-0.396879275,1,0,0
1619,0,0.226215484,1.184890128,1,2,0,0,1,0,1,0,0,0,1,0,-1.280151624,0.713173028,0.1265129,1,-0.044717855,0,1,0
1620,0,-0.199664909,0.890718924,1,5,1,1,0,0,1,0,0,0,1,0,-0.626816545,-0.786823223,-1.15177849,1,-0.044717855,0,0,1
1621,0,-0.358005541,0.437817968,0,3,1,0,0,1,0,1,1,0,1,0,-1.014008958,0.091669494,0.892031776,1,-0.104830171,0,1,0
1622,0,-0.883115356,1.125957156,1,2,0,0,1,0,1,0,0,0,1,0,-0.356275798,-0.293449391,0.505632443,1,0.006361241,0,0,1
1623,0,0.393823653,0.538487029,1,5,1,1,0,0,1,0,0,0,1,0,-0.069917455,-0.868801485,0.505632443,1,-1.355856255,0,0,1
1624,0,0.908855971,0.191628537,0,1,0,1,0,0,1,0,0,0,1,0,-0.951586302,2.165625772,1.144778138,1,-0.215686249,0,1,0
1625,0,0.029492415,-0.181214413,1,2,0,1,0,0,1,0,0,0,1,0,0,0.74099026,0.252886081,1,0.07,0,1,0
1626,0,1.336613378,0.546668695,1,1,0,1,0,0,1,0,0,0,1,0,0.517769992,0.651720906,-1.538177822,1,-1.991368894,0,1,0
1627,0,-0.597991298,0.099689991,1,2,0,0,1,0,1,0,0,0,1,0,-0.006892282,-0.072239123,-0.899032127,1,0.359714073,1,0,0
1628,0,-0.555272191,-0.764451667,1,2,0,0,1,0,1,0,0,0,1,0,0.625624602,-0.744825229,0.379259262,1,0.965338221,1,0,0
1629,0,-0.022524382,1.032886829,0,2,0,0,0,1,1,0,0,0,1,0,0.342491235,-0.420164846,0.379259262,1,0.500793977,1,0,0
1630,0,0.609541783,0.629605131,1,2,0,1,0,0,0,1,1,0,1,0,-0.460334843,1.225007367,1.018404957,1,-0.325686249,0,1,0
1631,0,-0.932120396,-0.41143788,1,1,0,0,0,1,1,0,0,0,1,0,-0.052324236,1.100357544,-1.15177849,1,-0.063525636,1,0,0
1632,0,-0.05130477,-0.048205314,1,6,1,1,0,0,1,0,0,0,1,0,0.29705928,0.527071083,0.252886081,1,-0.275798565,1,0,0
1633,0,-1.182299749,-1.523000796,1,1,0,1,0,0,1,0,0,0,1,0,0.097166764,-0.530906053,-0.259886433,1,-0.64915059,1,0,0
1634,0,0.171012461,0.354329666,1,1,0,1,0,0,1,0,0,0,1,0,-0.002494199,0.831603771,-0.899032127,1,0.824258318,0,1,0
1635,0,-0.911503935,0.270733904,1,5,1,1,0,0,0,1,1,0,1,0,0.529791131,-0.544814669,0.505632443,1,0.500793977,1,0,0
1636,0,-1.299079107,-0.499843568,1,3,1,1,0,0,1,0,0,0,1,0,0.75869638,-1.367400776,1.144778138,1,-0.245910074,1,0,0
1637,0,-1.638814613,0.460357325,1,2,0,0,1,0,0,1,1,0,1,0,-1.030429071,0.126376395,-1.15177849,1,-0.093414126,1,0,0
1638,0,0.523006794,-1.037601511,0,3,1,1,0,0,1,0,0,0,1,0,-0.306445762,-0.143449391,0.505632443,1,0.542098512,0,1,0
1639,0,-1.086197728,0.522193309,1,1,0,1,0,0,1,0,0,0,1,0,-0.232001075,-0.786823223,-0.772658946,1,-1.143583326,0,0,1
1640,0,-0.714386375,-1.027519606,1,1,0,0,1,0,1,0,0,0,1,0,2.061570081,-1.111483606,-0.386259614,1,-0.325686249,1,0,0
1641,0,1.189360518,1.608948138,1,1,0,0,1,0,1,0,0,0,1,0,1.304175957,-0.744825229,-1.15177849,1,0.542098512,0,0,1
1642,0,0.048724709,0.305361535,1,6,1,1,0,0,0,1,1,0,1,0,-0.847527256,-0.495525584,0.379259262,1,0.610793977,0,1,0
1643,0,0.937588129,-1.47000204,0,2,0,0,0,1,0,1,1,0,1,0,-0.951586302,0.319769431,-0.772658946,1,0.733066099,0,1,0
1644,0,0.758910126,0.061747596,1,1,0,1,0,0,1,0,0,0,1,0,0.29705928,0.527071083,-0.386259614,1,-0.7702313,0,1,0
1645,0,-0.746024817,0.354168513,0,3,1,1,0,0,1,0,0,0,1,0,-0.655829278,0.71424504,1.144778138,1,0.965338221,0,1,0
1646,0,-1.349761078,-0.779383876,1,0,0,1,0,0,0,1,1,0,1,0,-1.092851727,0.38189512,0.379259262,0,-1.355856255,1,0,0
1647,0,-0.717839318,-0.462554511,1,1,0,0,1,0,1,0,0,0,1,0,0.671659073,-0.749649266,1.144778138,1,-0.063525636,1,0,0
1648,0,0.58527909,0.028197444,0,4,1,0,1,0,0,1,1,0,1,0,-0.764286405,0.569069076,-0.899032127,1,0.733066099,0,1,0
1649,0,0.208563253,-0.149311952,1,2,0,0,1,0,0,1,1,0,1,0,0.883572729,-0.462162839,0.379259262,1,0.965338221,1,0,0
1650,0,0.398335211,-0.256669662,1,2,0,1,0,0,0,1,1,0,1,0,-0.07314243,0.333678047,0.379259262,1,-0.164607153,0,1,0
1651,0,-0.400793446,0.290666305,1,2,0,0,0,1,1,0,0,0,1,0,2.061570081,-1.367400776,-1.917297366,1,0.733066099,1,0,0
1652,0,0.552106352,-1.191661679,1,4,1,1,0,0,1,0,0,0,1,0,0.522168074,0.782988253,-0.512632795,1,0.591986196,0,1,0
1653,0,-0.577690888,-1.772759803,0,1,0,0,1,0,1,0,0,0,1,0,-0.306445762,1.225007367,0.505632443,1,0.470905486,0,1,0
1654,0,-0.712465266,1.819189919,0,2,0,0,1,0,1,0,0,0,1,0,0.263648466,-0.337513017,0.505632443,1,-0.043526443,0,0,1
1655,0,0.823903028,-0.72675235,0,1,0,1,0,0,1,0,0,0,1,0,-0.930768107,0.063852261,0.379259262,1,0.096362048,0,1,0
1656,0,-0.866175803,-1.803529109,1,2,0,0,1,0,0,1,1,0,1,0,1.487077771,-1.111483606,0.379259262,1,0.500793977,1,0,0
1657,0,0.679248262,0.380282574,0,3,1,1,0,0,1,0,0,0,1,0,-1.030429071,0.174321323,-0.772658946,1,1.075338221,0,1,0
1658,0,-0.031311675,-0.140209615,1,1,0,0,0,1,1,0,0,0,1,0,0.484359177,-0.164247676,0.1265129,1,0.21863417,1,0,0
1659,0,-0.576921043,0.626974201,0,3,1,1,0,0,1,0,0,0,1,0,-0.589007648,0.817695155,0.892031776,1,-0.7702313,0,0,1
1660,0,-0.252589086,-1.558519382,1,1,0,0,1,0,1,0,0,0,1,0,1.536907808,-0.535457945,-0.899032127,1,0.934258318,1,0,0
1661,0,-0.906611718,-0.642225758,1,3,1,0,1,0,1,0,0,0,1,0,-1.196910773,0.588523205,-0.259886433,1,-0.275798565,1,0,0
1662,0,-1.347990434,1.727494029,1,1,0,1,0,0,1,0,0,0,1,0,0.263648466,-0.23299089,0.379259262,1,0.450906293,0,0,1
1663,0,2.744624733,2.301990578,0,0,0,1,0,0,1,0,0,0,1,0,0.392321271,-0.986833783,1.018404957,0,0.683178415,0,1,0
1664,0,-0.336740579,-1.505217133,0,1,0,0,1,0,1,0,0,0,1,0,-1.550692371,1.079559259,1.144778138,1,-0.348183004,0,1,0
1665,0,-0.405510442,-0.90892949,0,1,0,1,0,0,1,0,0,0,1,0,-0.764286405,1.854874005,0.505632443,1,-0.820118984,0,1,0
1666,0,-0.170811995,0.396818282,0,3,1,0,1,0,0,1,1,0,1,0,-1.113669922,2.421542942,0.505632443,1,0.733066099,0,1,0
1667,0,-0.899615421,0.976403128,1,4,1,1,0,0,1,0,0,0,1,0,0.867153508,-0.487513017,0.1265129,1,-0.013637952,0,0,1
1668,0,-0.61496207,-0.323259595,0,2,0,1,0,0,1,0,0,0,1,0,-0.306445762,0.900346984,1.018404957,1,0.965338221,0,1,0
1669,0,-1.193668513,-1.311242763,1,2,0,1,0,0,1,0,0,0,1,0,-0.851925338,-0.869475052,-0.259886433,1,-0.104830171,1,0,0
1670,0,0.626648503,0.613005849,1,1,0,1,0,0,1,0,0,0,1,0,0.322275557,-0.046888945,-0.133513252,1,-0.557958371,0,1,0
1671,0,1.075670254,1.898826659,0,1,0,0,1,0,1,0,0,0,1,0,1.045656349,-0.91809057,0.379259262,1,0.683178415,0,0,1
1672,0,-0.572987008,-1.481226853,1,1,0,0,1,0,1,0,0,0,1,0,0.995826313,0.160412707,-0.899032127,1,0.21863417,1,0,0
1673,0,-1.086821231,-1.806434547,0,3,1,0,1,0,1,0,0,0,1,0,-1.300969818,2.421542942,-0.259886433,1,0.591986196,0,1,0
1674,0,-1.214114179,-0.882298915,1,2,0,0,1,0,1,0,0,0,1,0,-0.002494199,-0.370875761,0.1265129,1,0.683178415,1,0,0
1675,0,0.809360441,0.668538013,0,2,0,1,0,0,1,0,0,0,1,0,-0.82231098,0.672247047,0.505632443,1,-0.629151397,0,1,0
1676,0,0.211063353,1.385738136,0,2,0,0,1,0,0,1,1,0,1,0,0.580795165,1.922943651,0.505632443,1,-1.154664036,0,0,1
1677,0,-0.989050467,-0.01821462,1,5,1,1,0,0,1,0,0,0,1,0,0.650840879,0.104506097,0.379259262,1,0.965338221,1,0,0
1678,0,-0.816444274,0.642368371,1,2,0,0,0,1,1,0,0,0,1,0,1.000224395,-0.164247676,0.379259262,1,0.683178415,1,0,0
1679,0,1.329210609,0.258056883,1,3,1,1,0,0,1,0,0,0,1,0,-0.277433029,0.527071083,0.379259262,1,-0.013637952,0,1,0
1680,0,0.356767775,-0.826148103,0,2,0,0,1,0,0,1,1,0,1,0,0.522168074,0.589595217,0.252886081,1,0.30982639,0,1,0
1681,0,0.889740014,-0.466616043,1,2,0,1,0,0,1,0,0,0,1,0,1.653559473,-1.367400776,-0.772658946,1,0.965338221,1,0,0
1682,0,-0.745824405,-1.962501706,1,1,0,1,0,0,1,0,0,0,1,0,0.783912657,-1.111483606,-0.259886433,1,-0.104830171,1,0,0
1683,0,-0.428275444,-0.775781299,1,3,1,0,1,0,1,0,0,0,1,0,0.838140775,-1.111483606,-0.259886433,1,0.683178415,1,0,0
1684,0,-0.168910195,-0.162644267,1,2,0,1,0,0,1,0,0,0,1,0,-0.51016488,-0.869475052,-0.512632795,1,-0.154717855,1,0,0
1685,0,-0.8782788,-2.39549043,1,2,0,0,1,0,0,1,1,0,1,0,-0.148760224,0.279166481,1.144778138,1,-0.629151397,1,0,0
1686,0,-1.552009871,-1.139395766,1,1,0,0,1,0,1,0,0,0,1,0,-1.034827153,1.460398397,-0.133513252,1,-0.378071494,1,0,0
1687,0,0.4686026,0.697586777,0,0,0,0,1,0,1,0,0,0,1,0,-0.356275798,0.104506097,1.144778138,0,-1.546823842,0,1,0
1688,0,-1.450212957,-1.497919703,1,6,1,1,0,0,0,1,1,0,1,0,0.29705928,0.527071083,0.252886081,1,-0.7702313,1,0,0
1689,0,-0.857087933,0.213564173,0,1,0,0,0,1,1,0,0,0,1,0,0.995826313,-0.350349621,-0.386259614,1,0.21863417,1,0,0
1690,0,-2.386017817,0.43628228,1,0,0,0,0,1,1,0,0,0,1,0,1.145888793,-1.367400776,-1.278151671,0,-1.143583326,1,0,0
1691,0,-0.214084091,0.454603876,0,0,0,1,0,0,1,0,0,0,1,0,0.180407615,0.216319316,0.379259262,0,-0.275798565,0,0,1
1692,0,-1.189846094,0.791703663,1,0,0,1,0,0,1,0,0,0,1,0,-0.543575694,-0.48890806,-0.259886433,0,-1.405743939,0,0,1
1693,0,-0.759368323,0.530882635,1,3,1,0,1,0,0,1,1,0,1,0,0.071950487,-1.136833783,-0.899032127,1,0.127441951,1,0,0
1694,0,1.087537048,2.10901858,0,2,0,0,1,0,0,1,1,0,1,0,-0.930768107,0.244408693,0.505632443,1,0.378521854,0,1,0
1695,0,0.908858825,0.398991283,1,3,1,1,0,0,0,1,1,0,1,0,0.613031982,-0.032980329,0.379259262,1,0.450906293,0,1,0
1696,0,0.402431027,-0.953184617,1,3,1,1,0,0,1,0,0,0,1,0,-0.273034947,1.225007367,0.379259262,1,0.09755346,0,1,0
1697,0,-0.344917062,0.837864425,1,2,0,0,0,1,1,0,0,0,1,0,0.650840879,0.291680054,-0.512632795,1,0.683178415,1,0,0
1698,0,1.434144528,1.206534711,1,2,0,0,1,0,0,1,1,0,1,0,-0.273034947,-0.246899506,0,1,0.450906293,0,1,0
1699,0,0.582024543,0.763104722,1,1,0,1,0,0,1,0,0,0,1,0,0.29705928,0.527071083,-0.133513252,1,-0.275798565,0,1,0
1700,0,0.082550569,-0.337308145,1,1,0,1,0,0,1,0,0,0,1,0,0.484359177,0.077760877,-0.899032127,1,-0.275798565,1,0,0
1701,0,-2.717181756,-0.069077735,1,2,0,0,0,1,1,0,0,0,1,0,-1.550692371,0.18188456,-0.386259614,1,-1.729208281,1,0,0
1702,0,-0.054080471,2.113065859,0,1,0,0,0,1,1,0,0,0,1,0,0.463540982,0.527071083,-0.512632795,1,0.683178415,0,0,1
1703,0,-0.036212581,-1.310884541,1,2,0,0,1,0,0,1,1,0,1,0,-0.156383281,-0.371549329,0.505632443,1,-0.043526443,1,0,0
1704,0,-0.315490474,0.87646036,1,2,0,1,0,0,1,0,0,0,1,0,0.29705928,0.527071083,-1.025405309,1,0.21863417,0,0,1
1705,0,-2.143257464,-0.877751693,0,2,0,0,1,0,0,1,1,0,1,0,-0.764286405,1.100357544,1.144778138,1,-0.184606346,1,0,0
1706,0,-1.184003019,-0.636269585,0,2,0,0,1,0,0,1,1,0,1,0,0.613031982,0.146504091,0.505632443,1,-0.184606346,1,0,0
1707,0,-1.117932031,-1.482739336,0,1,0,0,0,1,1,0,0,0,1,0,0.929004684,-1.042740392,-0.512632795,1,0.965338221,1,0,0
1708,0,-1.251400793,1.368497837,1,2,0,0,1,0,1,0,0,0,1,0,-1.118068004,-0.624999443,0.505632443,1,0.268521854,0,0,1
1709,0,0.344661642,0.946368598,1,3,1,0,1,0,1,0,0,0,1,0,1.957511036,-1.517400776,-0.512632795,1,0.824258318,1,0,0
1710,0,-0.271316131,-0.656383573,1,1,0,1,0,0,1,0,0,0,1,0,0.542383751,-0.730916613,-0.133513252,1,0.348633363,1,0,0
1711,0,0.188547605,-1.399837991,0,0,0,1,0,0,1,0,0,0,1,0,0.729683648,0.409712352,-0.259886433,0,-0.537959178,1,0,0
1712,0,-1.581591261,-0.188133565,1,2,0,0,0,1,1,0,0,0,1,0,1.487077771,-1.367400776,-0.259886433,1,0.500793977,1,0,0
1713,0,1.424617328,0.191364582,0,0,0,1,0,0,0,1,1,0,1,0,-0.847527256,0.471164474,0.765658594,0,-0.416878468,0,1,0
1714,0,-0.316143484,-0.20881432,0,3,1,1,0,0,1,0,0,0,1,0,0.213818429,0.527071083,1.018404957,1,-0.64915059,1,0,0
1715,0,0.455338074,-0.854108392,1,4,1,1,0,0,0,1,1,0,1,0,-1.550692371,-0.544814669,1.018404957,1,0.036249732,0,1,0
1716,0,1.547444365,-0.274421009,1,3,1,1,0,0,1,0,0,0,1,0,0.380300131,0.377071083,0.505632443,1,0.450906293,0,1,0
1717,0,-1.805479525,1.252590522,0,2,0,1,0,0,1,0,0,0,1,0,0.013323396,-0.91809057,1.144778138,1,-0.063525636,0,0,1
1718,0,0.407443152,-0.29422115,1,3,1,1,0,0,0,1,1,0,1,0,1.97832923,-1.367400776,-0.772658946,1,-1.476936965,1,0,0
1719,0,0.490516343,2.561762182,1,4,1,1,0,0,0,1,1,0,1,0,1.145888793,-1.367400776,0.505632443,1,-0.013637952,0,0,1
1720,0,-0.576420173,1.34790074,0,1,0,1,0,0,1,0,0,0,1,0,-0.847527256,0.907638076,0.379259262,1,-0.629151397,0,0,1
1721,0,1.183450364,0.197191512,1,2,0,0,1,0,0,1,1,0,1,0,0.812924499,-1.517400776,0.252886081,1,0.542098512,1,0,0
1722,0,-1.020839026,-0.964183796,1,3,1,0,1,0,1,0,0,0,1,0,1.712186565,-0.599649266,0.1265129,1,0.591986196,1,0,0
1723,0,0.051515029,-1.108507566,0,2,0,0,1,0,0,1,1,0,1,0,-1.009610876,1.972232736,0.505632443,1,-1.154664036,0,1,0
1724,0,2.365183335,1.378429515,0,2,0,1,0,0,1,0,0,0,1,0,1.00902145,0.782988253,0.505632443,1,-0.013637952,0,1,0
1725,0,-0.254335933,1.166560778,1,2,0,0,1,0,1,0,0,0,1,0,-0.194192178,-1.125392222,-0.133513252,1,0.500793977,0,0,1
1726,0,-0.184994005,0.466476223,1,1,0,1,0,0,1,0,0,0,1,0,-0.331662038,-0.6621734,0.505632443,1,0.683178415,1,0,0
1727,0,-1.380221165,0.064530583,1,0,0,1,0,0,1,0,0,0,1,0,0.238432189,-0.986833783,-0.899032127,0,0.591986196,1,0,0
1728,0,1.087457393,-0.669249849,0,7,1,1,0,0,1,0,0,0,1,0,-1.217728967,1.78505878,1.144778138,1,1.075338221,0,1,0
1729,0,1.031387894,0.550618697,1,2,0,0,1,0,0,1,1,0,1,0,0.380300131,-0.855566436,0.379259262,1,0.591986196,0,1,0
1730,0,0.652429492,-1.089350557,0,3,1,0,0,1,0,1,1,0,1,0,-0.227602993,1.218389843,1.018404957,1,0.450906293,0,1,0
1731,0,1.253136763,1.656880996,0,3,1,0,1,0,0,1,1,0,1,0,-0.66022736,0.644429814,0.379259262,1,-0.416878468,0,1,0
1732,0,-1.355531548,-2.230662244,1,2,0,1,0,0,1,0,0,0,1,0,1.653559473,-1.111483606,-0.512632795,1,1.075338221,1,0,0
1733,0,-1.215223564,-0.088553823,1,0,0,1,0,0,1,0,0,0,1,0,-0.593405731,-0.23299089,0.379259262,0,-0.386989977,1,0,0
1734,0,-1.321995137,0.312992188,0,2,0,0,1,0,1,0,0,0,1,0,-1.550692371,1.798967396,0.505632443,1,-0.245910074,0,1,0
1735,0,-0.470010237,0.317366895,1,1,0,1,0,0,1,0,0,0,1,0,0.259250384,-0.869475052,-0.899032127,1,0.268521854,1,0,0
